referrer,views_total,views_unique
Google,403,155
github.com,79,42
Bing,28,11
ya.ru,26,1
confluent.io,19,8
jira.tccenter.ru,17,1
yandex.ru,15,5
conan.io,10,6
DuckDuckGo,9,3
jive.ms.com,9,1
