referrer,views_total,views_unique
Google,260,86
Bing,122,14
github.com,54,36
jira.frequentis.com,16,3
claude.ai,13,1
ya.ru,11,3
statics.teams.cdn.office.net,11,3
cn.bing.com,10,5
yandex.ru,8,7
Baidu,8,2
