time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-01 00:00:00+00:00,19,13,14,6
2024-12-02 00:00:00+00:00,37,22,69,29
2024-12-03 00:00:00+00:00,51,32,124,38
2024-12-04 00:00:00+00:00,68,29,74,29
2024-12-05 00:00:00+00:00,64,40,71,24
2024-12-06 00:00:00+00:00,71,33,63,22
2024-12-07 00:00:00+00:00,17,10,12,9
2024-12-08 00:00:00+00:00,18,15,7,5
2024-12-09 00:00:00+00:00,62,37,120,34
2024-12-10 00:00:00+00:00,68,36,37,20
2024-12-11 00:00:00+00:00,59,32,58,27
2024-12-12 00:00:00+00:00,87,45,60,21
2024-12-13 00:00:00+00:00,115,44,95,24
2024-12-14 00:00:00+00:00,14,12,20,6
