referrer,views_total,views_unique
Google,179,53
github.com,79,29
kagi.com,15,3
vcpkg.io,10,1
confluent.io,5,3
Bing,3,3
statics.teams.cdn.office.net,2,2
DuckDuckGo,1,1
chatgpt.com,1,1
conan.io,1,1
