referrer,views_total,views_unique
Google,438,138
github.com,92,32
yandex.ru,37,15
confluent.io,18,8
ecosia.org,16,1
DuckDuckGo,15,4
conan.io,12,5
vcpkg.io,10,2
Bing,8,7
statics.teams.cdn.office.net,7,2
