time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-27 00:00:00+00:00,37,17,26,13
2024-10-28 00:00:00+00:00,69,40,25,18
2024-10-29 00:00:00+00:00,102,48,65,28
2024-10-30 00:00:00+00:00,91,53,97,35
2024-10-31 00:00:00+00:00,52,28,141,33
2024-11-01 00:00:00+00:00,53,28,69,19
2024-11-02 00:00:00+00:00,23,15,28,11
2024-11-03 00:00:00+00:00,20,16,47,12
2024-11-04 00:00:00+00:00,98,35,77,27
2024-11-05 00:00:00+00:00,92,37,104,41
2024-11-06 00:00:00+00:00,98,43,123,29
2024-11-07 00:00:00+00:00,118,67,71,30
2024-11-08 00:00:00+00:00,56,38,70,31
2024-11-09 00:00:00+00:00,37,16,31,8
