referrer,views_total,views_unique
Google,287,88
github.com,91,33
Bing,64,10
ya.ru,11,3
Baidu,8,2
vcpkg.io,8,2
yandex.ru,7,4
conan.io,7,3
statics.teams.cdn.office.net,6,2
medium.com,5,1
