referrer,views_total,views_unique
github.com,111,22
Google,107,51
Bing,7,1
confluent.io,6,3
statics.teams.cdn.office.net,5,3
onejira.tools.vestas.net,5,2
bitbucket.org,3,1
DuckDuckGo,1,1
console.aiven.io,1,1
relatedrepos.com,1,1
