referrer,views_total,views_unique
Google,544,135
github.com,78,39
Bing,63,17
conan.io,27,3
yandex.ru,16,10
cn.bing.com,14,6
registry.bazel.build,13,3
statics.teams.cdn.office.net,12,2
vcpkg.io,10,2
lms-jira.l3harris.com,5,2
