referrer,views_total,views_unique
Google,398,130
github.com,85,41
confluent.io,19,5
Bing,17,8
DuckDuckGo,17,8
statics.teams.cdn.office.net,9,5
cwiki.apache.org,9,3
yandex.ru,8,5
conan.io,7,2
vcpkg.link,5,1
