referrer,views_total,views_unique
Google,293,116
github.com,93,35
Bing,37,11
DuckDuckGo,27,4
confluent.io,20,6
conan.io,10,5
statics.teams.cdn.office.net,10,4
vcpkg.io,10,2
yandex.ru,9,4
chatgpt.com,7,2
