referrer,views_total,views_unique
Google,272,88
github.com,92,33
confluent.io,46,7
DuckDuckGo,30,10
conan.io,22,4
Bing,12,4
yandex.by,11,1
cwiki.apache.org,8,3
yandex.ru,7,3
search.brave.com,5,3
