time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-14 00:00:00+00:00,83,27,9,8
2026-02-15 00:00:00+00:00,224,31,11,7
2026-02-16 00:00:00+00:00,798,42,33,13
2026-02-17 00:00:00+00:00,2215,44,36,13
2026-02-18 00:00:00+00:00,2087,59,80,23
2026-02-19 00:00:00+00:00,1127,64,91,20
2026-02-20 00:00:00+00:00,1181,69,20,12
2026-02-21 00:00:00+00:00,130,49,6,3
2026-02-22 00:00:00+00:00,149,31,11,9
2026-02-23 00:00:00+00:00,598,58,30,14
2026-02-24 00:00:00+00:00,898,53,51,17
2026-02-25 00:00:00+00:00,531,60,85,21
2026-02-26 00:00:00+00:00,645,61,49,21
2026-02-27 00:00:00+00:00,346,45,30,15
