time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-14 00:00:00+00:00,7,7,10,4
2026-03-15 00:00:00+00:00,1,1,7,2
2026-03-16 00:00:00+00:00,5,4,4,4
2026-03-17 00:00:00+00:00,4,3,0,0
2026-03-18 00:00:00+00:00,5,4,1,1
2026-03-19 00:00:00+00:00,1,1,0,0
2026-03-20 00:00:00+00:00,3,3,0,0
2026-03-21 00:00:00+00:00,26,15,2,2
2026-03-22 00:00:00+00:00,3,2,0,0
2026-03-23 00:00:00+00:00,36,6,1,1
2026-03-24 00:00:00+00:00,4,4,3,3
2026-03-25 00:00:00+00:00,16,9,2,2
2026-03-26 00:00:00+00:00,7,5,4,4
2026-03-27 00:00:00+00:00,18,11,5,5
