time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-02 00:00:00+00:00,8,8,4.0,4.0
2025-11-03 00:00:00+00:00,23,19,11.0,7.0
2025-11-04 00:00:00+00:00,10,9,8.0,4.0
2025-11-05 00:00:00+00:00,33,17,2.0,2.0
2025-11-06 00:00:00+00:00,45,24,1.0,1.0
2025-11-07 00:00:00+00:00,9,8,1.0,1.0
2025-11-08 00:00:00+00:00,16,16,2.0,2.0
2025-11-09 00:00:00+00:00,15,14,,
2025-11-10 00:00:00+00:00,20,18,8.0,5.0
2025-11-11 00:00:00+00:00,15,13,5.0,2.0
2025-11-12 00:00:00+00:00,8,8,3.0,3.0
2025-11-13 00:00:00+00:00,8,5,8.0,3.0
2025-11-14 00:00:00+00:00,10,6,3.0,3.0
2025-11-15 00:00:00+00:00,4,4,1.0,1.0
