time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-19 00:00:00+00:00,5,2,5,5
2025-10-20 00:00:00+00:00,11,8,1,1
2025-10-21 00:00:00+00:00,20,14,21,6
2025-10-22 00:00:00+00:00,10,10,7,7
2025-10-23 00:00:00+00:00,11,10,24,4
2025-10-24 00:00:00+00:00,20,13,7,3
2025-10-25 00:00:00+00:00,7,7,3,3
2025-10-26 00:00:00+00:00,8,5,6,5
2025-10-27 00:00:00+00:00,16,12,5,3
2025-10-28 00:00:00+00:00,13,11,13,3
2025-10-29 00:00:00+00:00,41,22,3,3
2025-10-30 00:00:00+00:00,12,10,8,6
2025-10-31 00:00:00+00:00,32,29,16,16
2025-11-01 00:00:00+00:00,131,24,1,1
