time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-21 00:00:00+00:00,26,15,2,2
2026-03-22 00:00:00+00:00,3,2,0,0
2026-03-23 00:00:00+00:00,36,6,1,1
2026-03-24 00:00:00+00:00,4,4,3,3
2026-03-25 00:00:00+00:00,16,9,2,2
2026-03-26 00:00:00+00:00,7,5,4,4
2026-03-27 00:00:00+00:00,18,11,5,5
2026-03-28 00:00:00+00:00,9,9,0,0
2026-03-29 00:00:00+00:00,5,5,0,0
2026-03-30 00:00:00+00:00,14,10,1,1
2026-03-31 00:00:00+00:00,10,8,5,2
2026-04-01 00:00:00+00:00,280,73,37,1
2026-04-02 00:00:00+00:00,10,7,2,2
2026-04-03 00:00:00+00:00,12,10,3,3
