time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-01 00:00:00+00:00,42,11,1,1
2026-08-02 00:00:00+00:00,19,16,0,0
2026-08-03 00:00:00+00:00,231,38,87,14
2026-08-04 00:00:00+00:00,46,20,19,9
2026-08-05 00:00:00+00:00,19,18,11,6
2026-08-06 00:00:00+00:00,5,5,2,2
2026-08-07 00:00:00+00:00,13,11,8,4
2026-08-08 00:00:00+00:00,6,6,1,1
2026-08-09 00:00:00+00:00,15,11,3,3
2026-08-10 00:00:00+00:00,57,54,2,2
2026-08-11 00:00:00+00:00,6,6,2,2
2026-08-12 00:00:00+00:00,12,8,9,2
2026-08-13 00:00:00+00:00,13,8,3,3
2026-08-14 00:00:00+00:00,11,7,2,2
