time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-11 00:00:00+00:00,349,23,11,2
2026-04-12 00:00:00+00:00,5,5,15,2
2026-04-13 00:00:00+00:00,34,13,28,3
2026-04-14 00:00:00+00:00,9,5,5,5
2026-04-15 00:00:00+00:00,5,5,13,13
2026-04-16 00:00:00+00:00,12,8,0,0
2026-04-17 00:00:00+00:00,13,11,1,1
2026-04-18 00:00:00+00:00,3,3,0,0
2026-04-19 00:00:00+00:00,4,4,1,1
2026-04-20 00:00:00+00:00,270,6,0,0
2026-04-21 00:00:00+00:00,24,10,3,3
2026-04-22 00:00:00+00:00,46,20,1,1
2026-04-23 00:00:00+00:00,58,38,2,2
2026-04-24 00:00:00+00:00,39,18,0,0
