referrer,views_total,views_unique
Bing,34,23
github.com,5,1
DuckDuckGo,2,1
Google,2,1
dogpile.com,2,1
scirus.com,2,1
123people.com,1,1
Ask,1,1
ano-kato.com,1,1
anoox.com,1,1
