time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-02 00:00:00+00:00,17,9,0,0
2026-05-03 00:00:00+00:00,12,7,6,5
2026-05-04 00:00:00+00:00,52,23,3,3
2026-05-05 00:00:00+00:00,43,8,0,0
2026-05-06 00:00:00+00:00,7,7,0,0
2026-05-07 00:00:00+00:00,125,9,0,0
2026-05-08 00:00:00+00:00,163,25,0,0
2026-05-09 00:00:00+00:00,55,19,5,1
2026-05-10 00:00:00+00:00,26,26,0,0
2026-05-11 00:00:00+00:00,22,21,4,1
2026-05-12 00:00:00+00:00,15,10,1,1
2026-05-13 00:00:00+00:00,25,14,1,1
2026-05-14 00:00:00+00:00,67,33,0,0
2026-05-15 00:00:00+00:00,11,9,5,2
