url_path,views_total,views_unique
/morganstanley/desktopJS/commit/1410bc7278935a7ee7736c57ab4b955a22df14b0,495,234
/morganstanley/desktopJS/pull/757,9,2
/morganstanley/desktopJS/pull/757/changes,9,2
/morganstanley/desktopJS,8,5
/morganstanley/desktopJS/pulls,4,1
/morganstanley/desktopJS/releases,2,2
/morganstanley/desktopJS/blob/main/package.json,1,1
/morganstanley/desktopJS/commit/7bb0c8989bdda7ea9c1aedaa4e49c4270aba614f,1,1
/morganstanley/desktopJS/commit/f0c1fdc20e99fd4a21b6399a493bfe7547940c88,1,1
/morganstanley/desktopJS/fork,1,1
