time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-28 00:00:00+00:00,9,9,0,0
2026-03-29 00:00:00+00:00,5,5,0,0
2026-03-30 00:00:00+00:00,14,10,1,1
2026-03-31 00:00:00+00:00,10,8,5,2
2026-04-01 00:00:00+00:00,280,73,37,1
2026-04-02 00:00:00+00:00,10,7,2,2
2026-04-03 00:00:00+00:00,12,10,3,3
2026-04-04 00:00:00+00:00,28,19,1,1
2026-04-05 00:00:00+00:00,9,9,1,1
2026-04-06 00:00:00+00:00,81,22,0,0
2026-04-07 00:00:00+00:00,18,12,1,1
2026-04-08 00:00:00+00:00,20,16,1,1
2026-04-09 00:00:00+00:00,7,7,0,0
2026-04-10 00:00:00+00:00,8,7,4,4
