time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-05 00:00:00+00:00,74,34,1,1
2026-09-06 00:00:00+00:00,97,41,0,0
2026-09-07 00:00:00+00:00,39,26,1,1
2026-09-08 00:00:00+00:00,17,14,0,0
2026-09-09 00:00:00+00:00,12,11,1,1
2026-09-10 00:00:00+00:00,15,11,2,2
2026-09-11 00:00:00+00:00,12,10,0,0
2026-09-12 00:00:00+00:00,30,13,2,2
2026-09-13 00:00:00+00:00,9,9,0,0
2026-09-14 00:00:00+00:00,5,5,3,3
2026-09-15 00:00:00+00:00,16,9,1,1
2026-09-16 00:00:00+00:00,15,9,2,2
2026-09-17 00:00:00+00:00,10,6,4,4
2026-09-18 00:00:00+00:00,31,20,1,1
