time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-23 00:00:00+00:00,2,2,8.0,8.0
2025-11-24 00:00:00+00:00,14,13,2.0,2.0
2025-11-25 00:00:00+00:00,1,1,7.0,3.0
2025-11-26 00:00:00+00:00,30,28,8.0,2.0
2025-11-27 00:00:00+00:00,7,6,1.0,1.0
2025-11-28 00:00:00+00:00,1,1,1.0,1.0
2025-11-29 00:00:00+00:00,4,3,2.0,2.0
2025-11-30 00:00:00+00:00,1,1,,
2025-12-01 00:00:00+00:00,129,40,30.0,2.0
2025-12-02 00:00:00+00:00,26,12,1.0,1.0
2025-12-03 00:00:00+00:00,35,17,9.0,4.0
2025-12-04 00:00:00+00:00,35,14,6.0,4.0
2025-12-05 00:00:00+00:00,11,7,1.0,1.0
2025-12-06 00:00:00+00:00,4,4,1.0,1.0
