time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-14 00:00:00+00:00,2,2,6.0,4.0
2025-09-15 00:00:00+00:00,4,4,3.0,2.0
2025-09-16 00:00:00+00:00,1,1,2.0,2.0
2025-09-17 00:00:00+00:00,6,6,,
2025-09-18 00:00:00+00:00,5,5,22.0,3.0
2025-09-19 00:00:00+00:00,19,14,1.0,1.0
2025-09-20 00:00:00+00:00,15,12,3.0,2.0
2025-09-21 00:00:00+00:00,4,4,2.0,2.0
2025-09-22 00:00:00+00:00,9,8,8.0,3.0
2025-09-23 00:00:00+00:00,13,10,10.0,5.0
2025-09-24 00:00:00+00:00,218,21,8.0,4.0
2025-09-25 00:00:00+00:00,12,9,4.0,4.0
2025-09-26 00:00:00+00:00,25,15,8.0,5.0
2025-09-27 00:00:00+00:00,8,8,4.0,2.0
