time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-04 00:00:00+00:00,27,20,1,1
2026-07-05 00:00:00+00:00,27,15,0,0
2026-07-06 00:00:00+00:00,13,13,1,1
2026-07-07 00:00:00+00:00,24,22,1,1
2026-07-08 00:00:00+00:00,18,13,4,4
2026-07-09 00:00:00+00:00,23,18,6,6
2026-07-10 00:00:00+00:00,19,14,1,1
2026-07-11 00:00:00+00:00,20,17,1,1
2026-07-12 00:00:00+00:00,19,18,0,0
2026-07-13 00:00:00+00:00,16,13,1,1
2026-07-14 00:00:00+00:00,22,15,0,0
2026-07-15 00:00:00+00:00,11,11,4,2
2026-07-16 00:00:00+00:00,10,10,7,5
2026-07-17 00:00:00+00:00,11,11,0,0
