time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-21 00:00:00+00:00,245,67,2,2
2026-02-22 00:00:00+00:00,7,7,0,0
2026-02-23 00:00:00+00:00,6,5,6,2
2026-02-24 00:00:00+00:00,2,2,3,3
2026-02-25 00:00:00+00:00,2,2,1,1
2026-02-26 00:00:00+00:00,3,3,2,2
2026-02-27 00:00:00+00:00,1,1,0,0
2026-02-28 00:00:00+00:00,30,13,0,0
2026-03-01 00:00:00+00:00,257,56,2,2
2026-03-02 00:00:00+00:00,6,6,38,22
2026-03-03 00:00:00+00:00,8,5,4,2
2026-03-04 00:00:00+00:00,3,3,1,1
2026-03-05 00:00:00+00:00,4,4,1,1
2026-03-06 00:00:00+00:00,3,3,8,1
