time_iso8601,forks_cumulative
2020-11-08 00:00:00+00:00,1
2021-02-06 00:00:00+00:00,2
2021-05-07 00:00:00+00:00,3
2021-10-03 00:00:00+00:00,4
2024-03-04 00:00:00+00:00,5
2024-05-29 00:00:00+00:00,6
2024-10-02 00:00:00+00:00,7
2025-06-28 00:00:00+00:00,8
