time_iso8601,stars_cumulative
2020-12-14 00:00:00+00:00,1
2020-12-23 00:00:00+00:00,2
2021-02-06 00:00:00+00:00,3
2021-02-16 00:00:00+00:00,4
2021-03-04 00:00:00+00:00,6
2021-03-11 00:00:00+00:00,7
2021-05-20 00:00:00+00:00,8
2021-06-18 00:00:00+00:00,9
2021-10-11 00:00:00+00:00,10
2022-02-04 00:00:00+00:00,11
2022-02-05 00:00:00+00:00,12
2022-11-07 00:00:00+00:00,13
2023-02-24 00:00:00+00:00,14
2023-06-25 00:00:00+00:00,15
2025-02-25 00:00:00+00:00,16
