referrer,views_total,views_unique
Google,89,36
github.com,60,23
Bing,9,3
DuckDuckGo,6,3
morganstanley.github.io,4,3
search.brave.com,4,3
copilot.microsoft.com,2,1
chatgpt.com,1,1
statics.teams.cdn.office.net,1,1
