referrer,views_total,views_unique
Google,66,36
github.com,27,13
yandex.ru,12,3
opensource.morganstanley.com,11,3
nymi-inc.atlassian.net,4,3
statics.teams.cdn.office.net,4,1
cn.bing.com,3,3
Bing,2,2
conan.io,2,1
chatgpt.com,1,1
