time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,43,11,4,4
2026-06-07 00:00:00+00:00,45,13,1,1
2026-06-08 00:00:00+00:00,230,30,15,10
2026-06-09 00:00:00+00:00,415,22,10,6
2026-06-10 00:00:00+00:00,488,29,11,9
2026-06-11 00:00:00+00:00,330,46,10,6
2026-06-12 00:00:00+00:00,234,38,14,8
2026-06-13 00:00:00+00:00,82,25,14,8
2026-06-14 00:00:00+00:00,77,15,10,7
2026-06-15 00:00:00+00:00,384,43,9,7
2026-06-16 00:00:00+00:00,417,27,15,5
2026-06-17 00:00:00+00:00,203,23,1,1
2026-06-18 00:00:00+00:00,403,29,19,3
2026-06-19 00:00:00+00:00,306,20,29,6
