time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-15 00:00:00+00:00,139,12,16,8
2025-06-16 00:00:00+00:00,404,46,27,13
2025-06-17 00:00:00+00:00,393,78,42,13
2025-06-18 00:00:00+00:00,302,51,75,14
2025-06-19 00:00:00+00:00,180,71,20,11
2025-06-20 00:00:00+00:00,169,27,29,9
2025-06-21 00:00:00+00:00,77,10,5,3
2025-06-22 00:00:00+00:00,38,12,2,2
2025-06-23 00:00:00+00:00,103,25,20,5
2025-06-24 00:00:00+00:00,302,31,39,10
2025-06-25 00:00:00+00:00,195,31,27,8
2025-06-26 00:00:00+00:00,283,30,5,4
2025-06-27 00:00:00+00:00,186,26,16,10
2025-06-28 00:00:00+00:00,4,4,2,2
