time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-25 00:00:00+00:00,47,17,7,6
2026-04-26 00:00:00+00:00,41,13,4,1
2026-04-27 00:00:00+00:00,106,21,24,9
2026-04-28 00:00:00+00:00,236,34,7,3
2026-04-29 00:00:00+00:00,124,21,12,9
2026-04-30 00:00:00+00:00,92,16,25,11
2026-05-01 00:00:00+00:00,65,11,26,2
2026-05-02 00:00:00+00:00,66,14,1,1
2026-05-03 00:00:00+00:00,331,23,4,2
2026-05-04 00:00:00+00:00,125,19,6,6
2026-05-05 00:00:00+00:00,201,23,28,6
2026-05-06 00:00:00+00:00,478,22,20,7
2026-05-07 00:00:00+00:00,597,34,2,2
2026-05-08 00:00:00+00:00,161,24,20,8
