time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-14 00:00:00+00:00,271,17,9,7
2025-12-15 00:00:00+00:00,774,25,25,15
2025-12-16 00:00:00+00:00,762,27,19,10
2025-12-17 00:00:00+00:00,312,30,21,12
2025-12-18 00:00:00+00:00,679,23,6,5
2025-12-19 00:00:00+00:00,802,27,15,6
2025-12-20 00:00:00+00:00,221,37,24,6
2025-12-21 00:00:00+00:00,71,18,17,7
2025-12-22 00:00:00+00:00,263,20,19,9
2025-12-23 00:00:00+00:00,118,20,15,6
2025-12-24 00:00:00+00:00,129,34,48,14
2025-12-25 00:00:00+00:00,205,22,25,11
2025-12-26 00:00:00+00:00,121,19,19,9
2025-12-27 00:00:00+00:00,41,10,30,7
