time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-22 00:00:00+00:00,9,5,6,3
2024-12-23 00:00:00+00:00,42,17,35,7
2024-12-24 00:00:00+00:00,58,22,19,9
2024-12-25 00:00:00+00:00,43,20,5,5
2024-12-26 00:00:00+00:00,47,24,40,12
2024-12-27 00:00:00+00:00,34,14,16,8
2024-12-28 00:00:00+00:00,12,6,4,4
2024-12-29 00:00:00+00:00,32,26,2,2
2024-12-30 00:00:00+00:00,54,39,14,4
2024-12-31 00:00:00+00:00,50,23,16,8
2025-01-01 00:00:00+00:00,41,34,11,9
2025-01-02 00:00:00+00:00,66,14,24,8
2025-01-03 00:00:00+00:00,78,34,96,13
2025-01-04 00:00:00+00:00,10,6,10,5
