time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-27 00:00:00+00:00,41,10,32,7
2025-12-28 00:00:00+00:00,40,12,20,8
2025-12-29 00:00:00+00:00,279,21,12,9
2025-12-30 00:00:00+00:00,159,21,14,9
2025-12-31 00:00:00+00:00,217,21,9,3
2026-01-01 00:00:00+00:00,171,31,23,4
2026-01-02 00:00:00+00:00,151,33,29,9
2026-01-03 00:00:00+00:00,192,15,14,6
2026-01-04 00:00:00+00:00,256,21,21,7
2026-01-05 00:00:00+00:00,393,21,12,10
2026-01-06 00:00:00+00:00,458,31,31,9
2026-01-07 00:00:00+00:00,322,27,24,12
2026-01-08 00:00:00+00:00,268,22,23,9
2026-01-09 00:00:00+00:00,254,22,15,10
