time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-09 00:00:00+00:00,71,19,14,12
2026-05-10 00:00:00+00:00,64,17,25,5
2026-05-11 00:00:00+00:00,211,18,10,6
2026-05-12 00:00:00+00:00,251,28,5,3
2026-05-13 00:00:00+00:00,154,26,0,0
2026-05-14 00:00:00+00:00,150,22,7,4
2026-05-15 00:00:00+00:00,177,24,10,5
2026-05-16 00:00:00+00:00,90,24,6,4
2026-05-17 00:00:00+00:00,75,13,11,7
2026-05-18 00:00:00+00:00,411,30,13,10
2026-05-19 00:00:00+00:00,329,35,4,4
2026-05-20 00:00:00+00:00,138,29,24,14
2026-05-21 00:00:00+00:00,218,25,18,7
2026-05-22 00:00:00+00:00,310,25,14,5
