referrer,views_total,views_unique
Google,65,33
github.com,25,13
opensource.morganstanley.com,18,4
yandex.ru,12,3
statics.teams.cdn.office.net,4,1
cn.bing.com,3,3
nymi-inc.atlassian.net,3,2
Bing,2,2
conan.io,2,1
morganstanley.com,1,1
