time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-03 00:00:00+00:00,12,5,10,6
2024-11-04 00:00:00+00:00,46,11,50,14
2024-11-05 00:00:00+00:00,54,11,52,7
2024-11-06 00:00:00+00:00,123,16,14,10
2024-11-07 00:00:00+00:00,109,34,11,8
2024-11-08 00:00:00+00:00,124,20,17,10
2024-11-09 00:00:00+00:00,23,6,16,4
2024-11-10 00:00:00+00:00,9,5,8,3
2024-11-11 00:00:00+00:00,37,11,22,17
2024-11-12 00:00:00+00:00,37,9,20,12
2024-11-13 00:00:00+00:00,46,18,27,9
2024-11-14 00:00:00+00:00,89,14,15,9
2024-11-15 00:00:00+00:00,49,11,34,12
2024-11-16 00:00:00+00:00,16,8,5,5
