time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-28 00:00:00+00:00,104,17,53,10
2026-03-01 00:00:00+00:00,71,26,5,4
2026-03-02 00:00:00+00:00,352,31,36,14
2026-03-03 00:00:00+00:00,417,30,43,11
2026-03-04 00:00:00+00:00,310,24,18,10
2026-03-05 00:00:00+00:00,298,31,37,11
2026-03-06 00:00:00+00:00,371,23,15,9
2026-03-07 00:00:00+00:00,51,19,2,2
2026-03-08 00:00:00+00:00,55,18,7,5
2026-03-09 00:00:00+00:00,503,29,6,4
2026-03-10 00:00:00+00:00,211,26,41,13
2026-03-11 00:00:00+00:00,116,21,23,14
2026-03-12 00:00:00+00:00,165,23,16,12
2026-03-13 00:00:00+00:00,246,27,4,3
