time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-13 00:00:00+00:00,44,15,15,8
2025-07-14 00:00:00+00:00,444,43,17,9
2025-07-15 00:00:00+00:00,454,40,32,16
2025-07-16 00:00:00+00:00,477,53,35,12
2025-07-17 00:00:00+00:00,410,53,33,15
2025-07-18 00:00:00+00:00,344,64,9,8
2025-07-19 00:00:00+00:00,35,9,10,5
2025-07-20 00:00:00+00:00,35,10,4,3
2025-07-21 00:00:00+00:00,328,69,37,14
2025-07-22 00:00:00+00:00,372,64,6,5
2025-07-23 00:00:00+00:00,310,69,49,8
2025-07-24 00:00:00+00:00,338,35,38,15
2025-07-25 00:00:00+00:00,234,38,12,8
2025-07-26 00:00:00+00:00,15,10,9,6
