time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-17 00:00:00+00:00,46,20,23,3
2025-08-18 00:00:00+00:00,231,47,30,9
2025-08-19 00:00:00+00:00,232,47,17,5
2025-08-20 00:00:00+00:00,174,40,18,4
2025-08-21 00:00:00+00:00,276,55,14,9
2025-08-22 00:00:00+00:00,341,67,30,9
2025-08-23 00:00:00+00:00,54,26,9,5
2025-08-24 00:00:00+00:00,47,14,5,5
2025-08-25 00:00:00+00:00,247,64,30,9
2025-08-26 00:00:00+00:00,508,45,17,10
2025-08-27 00:00:00+00:00,267,32,28,15
2025-08-28 00:00:00+00:00,706,37,45,18
2025-08-29 00:00:00+00:00,356,29,28,11
2025-08-30 00:00:00+00:00,9,7,9,5
