time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-23 00:00:00+00:00,185,11,8,6
2025-11-24 00:00:00+00:00,402,23,15,13
2025-11-25 00:00:00+00:00,475,27,20,8
2025-11-26 00:00:00+00:00,742,28,25,12
2025-11-27 00:00:00+00:00,662,33,12,10
2025-11-28 00:00:00+00:00,445,33,55,10
2025-11-29 00:00:00+00:00,376,32,18,5
2025-11-30 00:00:00+00:00,179,18,6,4
2025-12-01 00:00:00+00:00,700,56,25,10
2025-12-02 00:00:00+00:00,843,28,10,6
2025-12-03 00:00:00+00:00,627,30,14,12
2025-12-04 00:00:00+00:00,800,32,21,12
2025-12-05 00:00:00+00:00,374,28,13,10
2025-12-06 00:00:00+00:00,227,18,16,6
