referrer,views_total,views_unique
Google,82,32
github.com,51,10
morganstanley.github.io,36,2
search.brave.com,7,1
Bing,5,4
cn.bing.com,5,2
ya.ru,3,1
bgithub.xyz,1,1
DuckDuckGo,1,1
