referrer,views_total,views_unique
Google,184,63
github.com,52,18
opensource.morganstanley.com,50,13
cn.bing.com,28,4
DuckDuckGo,16,6
chatgpt.com,14,1
search.brave.com,6,3
Bing,5,3
morganstanley.com,3,1
Baidu,2,1
