time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-20 00:00:00+00:00,7,6,0,0
2026-06-21 00:00:00+00:00,55,19,1,1
2026-06-22 00:00:00+00:00,4,3,2,1
2026-06-23 00:00:00+00:00,6,4,0,0
2026-06-24 00:00:00+00:00,11,5,2,2
2026-06-25 00:00:00+00:00,37,12,0,0
2026-06-26 00:00:00+00:00,4,4,0,0
2026-06-27 00:00:00+00:00,5,3,1,1
2026-06-28 00:00:00+00:00,12,9,0,0
2026-06-29 00:00:00+00:00,160,22,38,4
2026-06-30 00:00:00+00:00,196,32,44,8
2026-07-01 00:00:00+00:00,752,59,1,1
2026-07-02 00:00:00+00:00,17,15,2,2
2026-07-03 00:00:00+00:00,32,26,3,1
