url_path,views_total,views_unique
/morganstanley/ts-mocking-bird,24,13
/morganstanley/ts-mocking-bird/pulls,16,3
/morganstanley/ts-mocking-bird/pull/247,14,3
/morganstanley/ts-mocking-bird/pull/247/changes,8,3
/morganstanley/ts-mocking-bird/pull/240,6,1
/morganstanley/ts-mocking-bird/actions/workflows/create-release.yaml,3,1
/morganstanley/ts-mocking-bird/pull/244,3,1
/morganstanley/ts-mocking-bird/issues,2,2
/morganstanley/ts-mocking-bird/actions,2,1
/morganstanley/ts-mocking-bird/actions/runs/22857062391/job/66300167464,2,1
