time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-25 00:00:00+00:00,16,10,0,0
2026-04-26 00:00:00+00:00,2,2,5,1
2026-04-27 00:00:00+00:00,3,2,0,0
2026-04-28 00:00:00+00:00,2,2,1,1
2026-04-29 00:00:00+00:00,3,3,1,1
2026-04-30 00:00:00+00:00,5,2,0,0
2026-05-01 00:00:00+00:00,6,3,0,0
2026-05-02 00:00:00+00:00,1853,109,0,0
2026-05-03 00:00:00+00:00,565,65,27,2
2026-05-04 00:00:00+00:00,9,7,0,0
2026-05-05 00:00:00+00:00,23,10,0,0
2026-05-06 00:00:00+00:00,37,9,0,0
2026-05-07 00:00:00+00:00,31,17,0,0
2026-05-08 00:00:00+00:00,19,12,2,2
