time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-01 00:00:00+00:00,287,15,0,0
2026-08-02 00:00:00+00:00,133,7,0,0
2026-08-03 00:00:00+00:00,1034,45,46,4
2026-08-04 00:00:00+00:00,562,27,39,6
2026-08-05 00:00:00+00:00,75,11,6,6
2026-08-06 00:00:00+00:00,2,2,2,2
2026-08-07 00:00:00+00:00,7,5,0,0
2026-08-08 00:00:00+00:00,5,5,1,1
2026-08-09 00:00:00+00:00,2,2,0,0
2026-08-10 00:00:00+00:00,77,38,0,0
2026-08-11 00:00:00+00:00,3,3,0,0
2026-08-12 00:00:00+00:00,7,7,1,1
2026-08-13 00:00:00+00:00,1,1,1,1
2026-08-14 00:00:00+00:00,9,7,0,0
