time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-26 00:00:00+00:00,22,7,3.0,2.0
2025-10-27 00:00:00+00:00,5,4,2.0,2.0
2025-10-28 00:00:00+00:00,3,3,2.0,2.0
2025-10-29 00:00:00+00:00,23,9,1.0,1.0
2025-10-30 00:00:00+00:00,4,4,4.0,4.0
2025-10-31 00:00:00+00:00,11,3,2.0,2.0
2025-11-01 00:00:00+00:00,62,3,8.0,3.0
2025-11-02 00:00:00+00:00,150,11,5.0,5.0
2025-11-03 00:00:00+00:00,173,11,28.0,2.0
2025-11-04 00:00:00+00:00,3,3,1.0,1.0
2025-11-05 00:00:00+00:00,5,5,4.0,4.0
2025-11-06 00:00:00+00:00,7,7,,
2025-11-07 00:00:00+00:00,1,1,2.0,2.0
2025-11-08 00:00:00+00:00,3,3,2.0,2.0
